adcode,name,lng,lat
360830,永新县,114.242534,26.944721
360881,井冈山市,114.284421,26.745919
360900,宜春市,114.391136,27.8043
360902,袁州区,114.387379,27.800117
360921,奉新县,115.389899,28.700672
360922,万载县,114.449012,28.104528
360923,上高县,114.932653,28.234789
360924,宜丰县,114.787381,28.388289
360925,靖安县,115.361744,28.86054
360926,铜鼓县,114.37014,28.520956
360981,丰城市,115.786005,28.191584
360982,樟树市,115.543388,28.055898
360983,高安市,115.381527,28.420951
361000,抚州市,116.358351,27.98385
361002,临川区,116.361404,27.981919
361021,南城县,116.63945,27.55531
361022,黎川县,116.91457,27.292561
361023,南丰县,116.532994,27.210132
361024,崇仁县,116.059109,27.760907
361025,乐安县,115.838432,27.420101
361026,宜黄县,116.223023,27.546512
361027,金溪县,116.778751,27.907387
361028,资溪县,117.066095,27.70653
361029,东乡县,116.605341,28.2325
361030,广昌县,116.327291,26.838426
361100,上饶市,117.971185,28.44442
361102,信州区,117.970522,28.445378
361121,上饶县,117.90612,28.453897
361123,玉山县,118.244408,28.673479
361124,铅山县,117.711906,28.310892
361125,横峰县,117.608247,28.415103
361126,弋阳县,117.435002,28.402391
361127,余干县,116.691072,28.69173
361128,鄱阳县,116.673748,28.993374
361129,万年县,117.07015,28.692589
361130,婺源县,117.86219,29.254015
361181,德兴市,117.578732,28.945034
370000,山东省,117.000923,36.675807
370100,济南市,117.000923,36.675807
370200,青岛市,120.355173,36.082982
370300,淄博市,118.047648,36.814939
370400,枣庄市,117.557964,34.856424
370500,东营市,118.66471,37.434564
370600,烟台市,121.391382,37.539297
370700,潍坊市,119.107078,36.70925
370800,济宁市,116.587245,35.415393
370900,泰安市,117.129063,36.194968
371000,威海市,122.116394,37.509691
371100,日照市,119.461208,35.428588
371200,莱芜市,117.677736,36.214397
371300,临沂市,118.326443,35.065282
371400,德州市,116.307428,37.453968
371500,聊城市,115.980367,36.456013
371600,滨州市,118.016974,37.383542
371700,菏泽市,115.469381,35.246531
370100,济南市,117.000923,36.675807
370102,历下区,117.03862,36.664169
370103,市中区,116.99898,36.657354
370104,槐荫区,116.947921,36.668205
370105,天桥区,116.996086,36.693374
370112,历城区,117.063744,36.681744
370113,长清区,116.74588,36.561049
370124,平阴县,116.455054,36.286923
370125,济阳县,117.176035,36.976772
370126,商河县,117.156369,37.310544
370181,章丘市,117.54069,36.71209
370200,青岛市,120.355173,36.082982
370202,市南区,120.395966,36.070892
370203,市北区,120.355026,36.083819
370211,黄岛区,119.995518,35.875138
370212,崂山区,120.467393,36.102569
370213,李沧区,120.421236,36.160023
370214,城阳区,120.389135,36.306833
370281,胶州市,120.006202,36.285878
370282,即墨市,120.447352,36.390847
370283,平度市,119.959012,36.788828
370285,莱西市,120.526226,36.86509
370300,淄博市,118.047648,36.814939
370302,淄川区,117.967696,36.647272
370303,张店区,118.053521,36.807049
370304,博山区,117.85823,36.497567
370305,临淄区,118.306018,36.816657
370306,周村区,117.851036,36.803699
370321,桓台县,118.101556,36.959773
370322,高青县,117.829839,37.169581
370323,沂源县,118.166161,36.186282
370400,枣庄市,117.557964,34.856424
370402,市中区,117.557281,34.856651
370403,薛城区,117.265293,34.79789
370404,峄城区,117.586316,34.767713
370405,台儿庄区,117.734747,34.564815
370406,山亭区,117.458968,35.096077
370481,滕州市,117.162098,35.088498
370500,东营市,118.66471,37.434564
370502,东营区,118.507543,37.461567
370503,河口区,118.529613,37.886015
370521,垦利县,118.551314,37.588679
370522,利津县,118.248854,37.493365
370523,广饶县,118.407522,37.05161
370600,烟台市,121.391382,37.539297
370602,芝罘区,121.385877,37.540925
370611,福山区,121.264741,37.496875
370612,牟平区,121.60151,37.388356
370613,莱山区,121.448866,37.473549
370634,长岛县,120.738345,37.916194
370681,龙口市,120.528328,37.648446
370682,莱阳市,120.711151,36.977037
370683,莱州市,119.942135,37.182725
370684,蓬莱市,120.762689,37.811168
370685,招远市,120.403142,37.364919
370686,栖霞市,120.834097,37.305854
370687,海阳市,121.168392,36.780657
370700,潍坊市,119.107078,36.70925
370702,潍城区,119.103784,36.710062
370703,寒亭区,119.207866,36.772103
370704,坊子区,119.166326,36.654616
370705,奎文区,119.137357,36.709494
370724,临朐县,118.539876,36.516371
370725,昌乐县,118.839995,36.703253
370781,青州市,118.484693,36.697855
370782,诸城市,119.403182,35.997093
370783,寿光市,118.736451,36.874411
370784,安丘市,119.206886,36.427417
370785,高密市,119.757033,36.37754
370786,昌邑市,119.394502,36.854937
370800,济宁市,116.587245,35.415393
370811,任城区,116.595261,35.414828
370812,兖州区,116.828996,35.556445
370826,微山县,117.12861,34.809525
370827,鱼台县,116.650023,34.997706
370828,金乡县,116.310364,35.06977
370829,嘉祥县,116.342885,35.398098
370830,汶上县,116.487146,35.721746
370831,泗水县,117.273605,35.653216
370832,梁山县,116.08963,35.801843
370881,曲阜市,116.991885,35.592788
370883,邹城市,116.96673,35.405259
370900,泰安市,117.129063,36.194968
370902,泰山区,117.129984,36.189313
370911,岱岳区,117.04353,36.1841
370921,宁阳县,116.799297,35.76754
370923,东平县,116.461052,35.930467
370982,新泰市,117.766092,35.910387
370983,肥城市,116.763703,36.1856
371000,威海市,122.116394,37.509691
371002,环翠区,122.116189,37.510754
371003,文登区,122.057139,37.196211
371082,荣成市,122.422896,37.160134
371083,乳山市,121.536346,36.919622
371100,日照市,119.461208,35.428588
371102,东港区,119.457703,35.426152
371103,岚山区,119.315844,35.119794
371121,五莲县,119.206745,35.751936
371122,莒县,118.832859,35.588115
371200,莱芜市,117.677736,36.214397
371202,莱城区,117.678351,36.213662
371203,钢城区,117.82033,36.058038
371300,临沂市,118.326443,35.065282
371302,兰山区,118.327667,35.061631
371311,罗庄区,118.284795,34.997204
371312,河东区,118.398296,35.085004
371321,沂南县,118.455395,35.547002
371322,郯城县,118.342963,34.614741
371323,沂水县,118.634543,35.787029
371324,兰陵县,118.049968,34.855573
371325,费县,117.968869,35.269174
371326,平邑县,117.631884,35.511519
371327,莒南县,118.838322,35.175911
371328,蒙阴县,117.943271,35.712435
371329,临沭县,118.648379,34.917062
371400,德州市,116.307428,37.453968
371402,德城区,116.307076,37.453923
371403,陵城区,116.574929,37.332848
371422,宁津县,116.79372,37.649619
371423,庆云县,117.390507,37.777724
371424,临邑县,116.867028,37.192044
371425,齐河县,116.758394,36.795497
371426,平原县,116.433904,37.164465
371427,夏津县,116.003816,36.950501
371428,武城县,116.078627,37.209527
371481,乐陵市,117.216657,37.729115
371482,禹城市,116.642554,36.934485
371500,聊城市,115.980367,36.456013
371502,东昌府区,115.980023,36.45606
371521,阳谷县,115.784287,36.113708
371522,莘县,115.667291,36.237597
371523,茌平县,116.25335,36.591934
371524,东阿县,116.248855,36.336004
371525,冠县,115.444808,36.483753
371526,高唐县,116.229662,36.859755
371581,临清市,115.713462,36.842598
371600,滨州市,118.016974,37.383542
371602,滨城区,118.020149,37.384842
371603,沾化区,118.129902,37.698456
371621,惠民县,117.508941,37.483876
371622,阳信县,117.581326,37.640492
371623,无棣县,117.616325,37.740848
371625,博兴县,118.123096,37.147002
371626,邹平县,117.736807,36.87803
371700,菏泽市,115.469381,35.246531
371702,牡丹区,115.470946,35.24311
371721,曹县,115.549482,34.823253
371722,单县,116.08262,34.790851
371723,成武县,115.897349,34.947366
371724,巨野县,116.089341,35.390999
371725,郓城县,115.93885,35.594773
371726,鄄城县,115.51434,35.560257
371727,定陶县,115.569601,35.072701
371728,东明县,115.098412,35.289637
410000,河南省,113.665412,34.757975
410100,郑州市,113.665412,34.757975
410200,开封市,114.341447,34.797049
410300,洛阳市,112.434468,34.663041
410400,平顶山市,113.307718,33.735241
410500,安阳市,114.352482,36.103442
410600,鹤壁市,114.295444,35.748236
410700,新乡市,113.883991,35.302616
410800,焦作市,113.238266,35.23904
410900,濮阳市,115.041299,35.768234
411000,许昌市,113.826063,34.022956
411100,漯河市,114.026405,33.575855
411200,三门峡市,111.194099,34.777338
411300,南阳市,112.540918,32.999082
411400,商丘市,115.650497,34.437054
411500,信阳市,114.075031,32.123274
411600,周口市,114.649653,33.620357
411700,驻马店市,114.024736,32.980169
419001,济源市,112.590047,35.090378
410100,郑州市,113.665412,34.757975
410102,中原区,113.611576,34.748286
410103,二七区,113.645422,34.730936
410104,管城回族区,113.685313,34.746453
410105,金水区,113.686037,34.775838
410106,上街区,113.298282,34.808689
410108,惠济区,113.61836,34.828591
410122,中牟县,114.022521,34.721976
410181,巩义市,112.98283,34.75218
410182,荥阳市,113.391523,34.789077
410183,新密市,113.380616,34.537846
410184,新郑市,113.73967,34.394219
410185,登封市,113.037768,34.459939
410200,开封市,114.341447,34.797049
410202,龙亭区,114.353348,34.799833
410203,顺河回族区,114.364875,34.800459
410204,鼓楼区,114.3485,34.792383
410205,禹王台区,114.350246,34.779727
410212,祥符区,114.437622,34.756476
410221,杞县,114.770472,34.554585
410222,通许县,114.467734,34.477302
410223,尉氏县,114.193927,34.412256
410225,兰考县,114.820572,34.829899
410300,洛阳市,112.434468,34.663041
410302,老城区,112.477298,34.682945
410303,西工区,112.443232,34.667847
410304,瀍河回族区,112.491625,34.684738
410305,涧西区,112.399243,34.654251
410306,吉利区,112.584796,34.899093
410311,洛龙区,112.456634,34.618557
410322,孟津县,112.443892,34.826485
410323,新安县,112.141403,34.728679
410324,栾川县,111.618386,33.783195
410325,嵩县,112.087765,34.131563
410326,汝阳县,112.473789,34.15323
410327,宜阳县,112.179989,34.516478
410328,洛宁县,111.655399,34.387179
410329,伊川县,112.429384,34.423416
410381,偃师市,112.787739,34.723042
410400,平顶山市,113.307718,33.735241
410402,新华区,113.299061,33.737579
410403,卫东区,113.310327,33.739285
410404,石龙区,112.889885,33.901538
410411,湛河区,113.320873,33.725681
410421,宝丰县,113.066812,33.866359
410422,叶县,113.358298,33.621252
410423,鲁山县,112.906703,33.740325
410425,郏县,113.220451,33.971993
410481,舞钢市,113.52625,33.302082
410482,汝州市,112.845336,34.167408
410500,安阳市,114.352482,36.103442
410502,文峰区,114.352562,36.098101
410503,北关区,114.352646,36.10978
410505,殷都区,114.300098,36.108974
410506,龙安区,114.323522,36.095568
410522,安阳县,114.130207,36.130585
410523,汤阴县,114.362357,35.922349
410526,滑县,114.524,35.574628
410527,内黄县,114.904582,35.953702
410581,林州市,113.823767,36.063403
410600,鹤壁市,114.295444,35.748236
410602,鹤山区,114.166551,35.936128
410603,山城区,114.184202,35.896058
410611,淇滨区,114.293917,35.748382
410621,浚县,114.550162,35.671282
410622,淇县,114.200379,35.609478
410700,新乡市,113.883991,35.302616
410702,红旗区,113.878158,35.302684
410703,卫滨区,113.866065,35.304905
410704,凤泉区,113.906712,35.379855
410711,牧野区,113.89716,35.312974
410721,新乡县,113.806186,35.190021
410724,获嘉县,113.657249,35.261685
410725,原阳县,113.965966,35.054001
410726,延津县,114.200982,35.149515
410727,封丘县,114.423405,35.04057
410728,长垣县,114.673807,35.19615
410781,卫辉市,114.065855,35.404295
410782,辉县市,113.802518,35.461318
410800,焦作市,113.238266,35.23904
410802,解放区,113.226126,35.241353
410803,中站区,113.175485,35.236145
410804,马村区,113.321703,35.265453
410811,山阳区,113.26766,35.21476
410821,修武县,113.447465,35.229923
410822,博爱县,113.069313,35.170351
410823,武陟县,113.408334,35.09885
410825,温县,113.079118,34.941233
410882,沁阳市,112.934538,35.08901
410883,孟州市,112.78708,34.90963
410900,濮阳市,115.041299,35.768234
410902,华龙区,115.03184,35.760473
410922,清丰县,115.107287,35.902413
410923,南乐县,115.204336,36.075204
410926,范县,115.504212,35.851977
410927,台前县,115.855681,35.996474
410928,濮阳县,115.023844,35.710349
411000,许昌市,113.826063,34.022956
411002,魏都区,113.828307,34.02711
411023,许昌县,113.842898,34.005018
411024,鄢陵县,114.188507,34.100502
411025,襄城县,113.493166,33.855943
411081,禹州市,113.471316,34.154403
411082,长葛市,113.768912,34.219257
411100,漯河市,114.026405,33.575855
411102,源汇区,114.017948,33.565441
411103,郾城区,114.016813,33.588897
411104,召陵区,114.051686,33.567555
411121,舞阳县,113.610565,33.436278
411122,临颍县,113.938891,33.80609
411200,三门峡市,111.194099,34.777338
411202,湖滨区,111.19487,34.77812
411221,渑池县,111.762992,34.763487
411224,卢氏县,111.052649,34.053995
411281,义马市,111.869417,34.746868
411282,灵宝市,110.88577,34.521264
411300,南阳市,112.540918,32.999082
411302,宛城区,112.544591,32.994857
411303,卧龙区,112.528789,32.989877
411321,南召县,112.435583,33.488617
411322,方城县,113.010933,33.255138
411323,西峡县,111.485772,33.302981
411324,镇平县,112.232722,33.036651
411325,内乡县,111.843801,33.046358
411326,淅川县,111.489026,33.136106
411327,社旗县,112.938279,33.056126
411328,唐河县,112.838492,32.687892
411329,新野县,112.365624,32.524006
411330,桐柏县,113.406059,32.367153
411381,邓州市,112.092716,32.681642
411400,商丘市,115.650497,34.437054
411402,梁园区,115.65459,34.436553
411403,睢阳区,115.653813,34.390536
411421,民权县,115.148146,34.648455
411422,睢县,115.070109,34.428433
411423,宁陵县,115.320055,34.449299
411424,柘城县,115.307433,34.075277
411425,虞城县,115.863811,34.399634
411426,夏邑县,116.13989,34.240894
411481,永城市,116.449672,33.931318
411500,信阳市,114.075031,32.123274
411502,浉河区,114.075031,32.123274
411503,平桥区,114.126027,32.098395
411521,罗山县,114.533414,32.203206
411522,光山县,114.903577,32.010398
411523,新县,114.87705,31.63515
411524,商城县,115.406297,31.799982
411525,固始县,115.667328,32.183074
411526,潢川县,115.050123,32.134024
411527,淮滨县,115.415451,32.452639
411528,息县,114.740713,32.344744
411600,周口市,114.649653,33.620357
411602,川汇区,114.652136,33.614836
411621,扶沟县,114.392008,34.054061
411622,西华县,114.530067,33.784378
411623,商水县,114.60927,33.543845
411624,沈丘县,115.078375,33.395514
411625,郸城县,115.189,33.643852
411626,淮阳县,114.870166,33.732547
411627,太康县,114.853834,34.065312
411628,鹿邑县,115.486386,33.861067
411681,项城市,114.899521,33.443085
411700,驻马店市,114.024736,32.980169
411702,驿城区,114.029149,32.977559
411721,西平县,114.026864,33.382315
411722,上蔡县,114.266892,33.264719
411723,平舆县,114.637105,32.955626
411724,正阳县,114.38948,32.601826
411725,确山县,114.026679,32.801538
411726,泌阳县,113.32605,32.725129
411727,汝南县,114.359495,33.004535
411728,遂平县,114.00371,33.14698
411729,新蔡县,114.975246,32.749948
419001,济源市,112.590047,35.090378
420000,湖北省,114.298572,30.584355
420100,武汉市,114.298572,30.584355
420200,黄石市,115.077048,30.220074
420300,十堰市,110.787916,32.646907
420500,宜昌市,111.290843,30.702636
420600,襄阳市,112.144146,32.042426
420700,鄂州市,114.890593,30.396536
420800,荆门市,112.204251,31.03542
420900,孝感市,113.926655,30.926423
421000,荆州市,112.23813,30.326857
421100,黄冈市,114.879365,30.447711
421200,咸宁市,114.328963,29.832798
421300,随州市,113.37377,31.717497
422800,恩施土家族苗族自治州,109.48699,30.283114
429004,仙桃市,113.453974,30.364953
429005,潜江市,112.896866,30.421215
429006,天门市,113.165862,30.653061
429021,神农架林区,110.671525,31.744449
420100,武汉市,114.298572,30.584355
420102,江岸区,114.30304,30.594911
420103,江汉区,114.283109,30.578771
420104,硚口区,114.264568,30.57061
420105,汉阳区,114.265807,30.549326
420106,武昌区,114.307344,30.546536
420107,青山区,114.39707,30.634215
420111,洪山区,114.400718,30.504259
420112,东西湖区,114.142483,30.622467
420113,汉南区,114.08124,30.309637
420114,蔡甸区,114.029341,30.582186
420115,江夏区,114.313961,30.349045
420116,黄陂区,114.374025,30.874155
420117,新洲区,114.802108,30.842149
420200,黄石市,115.077048,30.220074
420202,黄石港区,115.090164,30.212086
420203,西塞山区,115.093354,30.205365
420204,下陆区,114.975755,30.177845
420205,铁山区,114.901366,30.20601
420222,阳新县,115.212883,29.841572
420281,大冶市,114.974842,30.098804
420300,十堰市,110.787916,32.646907
420302,茅箭区,110.78621,32.644463
420303,张湾区,110.772365,32.652516
420304,郧阳区,110.812099,32.838267
420322,郧西县,110.426472,32.991457
420323,竹山县,110.2296,32.22586
420324,竹溪县,109.717196,32.315342
420325,房县,110.741966,32.055002
420381,丹江口市,111.513793,32.538839
420500,宜昌市,111.290843,30.702636
420502,西陵区,111.295468,30.702476
420503,伍家岗区,111.307215,30.679053
420504,点军区,111.268163,30.692322
420505,猇亭区,111.427642,30.530744
420506,夷陵区,111.326747,30.770199
420525,远安县,111.64331,31.059626
420526,兴山县,110.754499,31.34795
420527,秭归县,110.976785,30.823908
420528,长阳土家族自治县,111.198475,30.466534
420529,五峰土家族自治县,110.674938,30.199252
420581,宜都市,111.454367,30.387234
420582,当阳市,111.793419,30.824492
420583,枝江市,111.751799,30.425364
420600,襄阳市,112.144146,32.042426
420602,襄城区,112.150327,32.015088
420606,樊城区,112.13957,32.058589
420607,襄州区,112.197378,32.085517
420624,南漳县,111.844424,31.77692
420625,谷城县,111.640147,32.262676
420626,保康县,111.262235,31.873507
420682,老河口市,111.675732,32.385438
420683,枣阳市,112.765268,32.123083
420684,宜城市,112.261441,31.709203
420700,鄂州市,114.890593,30.396536
420702,梁子湖区,114.681967,30.098191
420703,华容区,114.74148,30.534468
420704,鄂城区,114.890012,30.39669
420800,荆门市,112.204251,31.03542
420802,东宝区,112.204804,31.033461
420804,掇刀区,112.198413,30.980798
420821,京山县,113.114595,31.022458
420822,沙洋县,112.595218,30.70359
420881,钟祥市,112.587267,31.165573
420900,孝感市,113.926655,30.926423
420902,孝南区,113.925849,30.925966
420921,孝昌县,113.988964,31.251618
420922,大悟县,114.126249,31.565483
420923,云梦县,113.750616,31.021691
420981,应城市,113.573842,30.939038
420982,安陆市,113.690401,31.26174
420984,汉川市,113.835301,30.652165
421000,荆州市,112.23813,30.326857
421002,沙市区,112.257433,30.315895
421003,荆州区,112.195354,30.350674
421022,公安县,112.230179,30.059065
421023,监利县,112.904344,29.820079
421024,江陵县,112.41735,30.033919
421081,石首市,112.40887,29.716437
421083,洪湖市,113.470304,29.81297
421087,松滋市,111.77818,30.176037
421100,黄冈市,114.879365,30.447711
421102,黄州区,114.878934,30.447435
421121,团风县,114.872029,30.63569
421122,红安县,114.615095,31.284777
421123,罗田县,115.398984,30.781679
421124,英山县,115.67753,30.735794
421125,浠水县,115.26344,30.454837
421126,蕲春县,115.433964,30.234927
421127,黄梅县,115.942548,30.075113
421181,麻城市,115.02541,31.177906
421182,武穴市,115.56242,29.849342
421200,咸宁市,114.328963,29.832798
421202,咸安区,114.333894,29.824716
421221,嘉鱼县,113.921547,29.973363
421222,通城县,113.814131,29.246076
421223,崇阳县,114.049958,29.54101
421224,通山县,114.493163,29.604455
421281,赤壁市,113.88366,29.716879
421300,随州市,113.37377,31.717497
421303,曾都区,113.374519,31.717521
421321,随县,113.301384,31.854246
421381,广水市,113.826601,31.617731
422800,恩施土家族苗族自治州,109.48699,30.283114
422801,恩施市,109.486761,30.282406
422802,利川市,108.943491,30.294247
422822,建始县,109.723822,30.601632
422823,巴东县,110.336665,31.041403
422825,宣恩县,109.482819,29.98867
422826,咸丰县,109.15041,29.678967
422827,来凤县,109.408328,29.506945
422828,鹤峰县,110.033699,29.887298
429004,仙桃市,113.453974,30.364953
429005,潜江市,112.896866,30.421215
429006,天门市,113.165862,30.653061
429021,神农架林区,110.671525,31.744449
430000,湖南省,112.982279,28.19409
430100,长沙市,112.982279,28.19409
430200,株洲市,113.151737,27.835806
430300,湘潭市,112.944052,27.82973
430400,衡阳市,112.607693,26.900358
430500,邵阳市,111.46923,27.237842
430600,岳阳市,113.132855,29.37029
430700,常德市,111.691347,29.040225
430800,张家界市,110.479921,29.127401
430900,益阳市,112.355042,28.570066
431000,郴州市,113.032067,25.793589
431100,永州市,111.608019,26.434516
431200,怀化市,109.97824,27.550082
431300,娄底市,112.008497,27.728136
433100,湘西土家族苗族自治州,109.739735,28.314296
430100,长沙市,112.982279,28.19409
430102,芙蓉区,112.988094,28.193106
430103,天心区,112.97307,28.192375
430104,岳麓区,112.911591,28.213044
430105,开福区,112.985525,28.201336
430111,雨花区,113.016337,28.109937
430112,望城区,112.819549,28.347458
430121,长沙县,113.080098,28.237888
430124,宁乡县,112.553182,28.253928
430181,浏阳市,113.633301,28.141112
430200,株洲市,113.151737,27.835806
430202,荷塘区,113.162548,27.833036
430203,芦淞区,113.155169,27.827246
430204,石峰区,113.11295,27.871945
430211,天元区,113.136252,27.826909
430221,株洲县,113.146176,27.705844
430223,攸县,113.345774,27.000071
430224,茶陵县,113.546509,26.789534
430225,炎陵县,113.776884,26.489459
430281,醴陵市,113.507157,27.657873
430300,湘潭市,112.944052,27.82973
430302,雨湖区,112.907427,27.86077
430304,岳塘区,112.927707,27.828854
430321,湘潭县,112.952829,27.778601
430381,湘乡市,112.525217,27.734918
430382,韶山市,112.52848,27.922682
430400,衡阳市,112.607693,26.900358
430405,珠晖区,112.626324,26.891063
430406,雁峰区,112.612241,26.893694
430407,石鼓区,112.607635,26.903908
430408,蒸湘区,112.570608,26.89087
430412,南岳区,112.734147,27.240536
430421,衡阳县,112.379643,26.962388
430422,衡南县,112.677459,26.739973
430423,衡山县,112.86971,27.234808
430424,衡东县,112.950412,27.083531
430426,祁东县,112.111192,26.787109
430481,耒阳市,112.847215,26.414162
430482,常宁市,112.396821,26.406773
430500,邵阳市,111.46923,27.237842
430502,双清区,111.479756,27.240001
430503,大祥区,111.462968,27.233593
430511,北塔区,111.452315,27.245688
430521,邵东县,111.743168,27.257273
430522,新邵县,111.459762,27.311429
430523,邵阳县,111.2757,26.989713
430524,隆回县,111.038785,27.116002
430525,洞口县,110.579212,27.062286
430527,绥宁县,110.155075,26.580622
430528,新宁县,110.859115,26.438912
430529,城步苗族自治县,110.313226,26.363575
430581,武冈市,110.636804,26.732086
430600,岳阳市,113.132855,29.37029
430602,岳阳楼区,113.120751,29.366784
430603,云溪区,113.27387,29.473395
430611,君山区,113.004082,29.438062
430621,岳阳县,113.116073,29.144843
430623,华容县,112.559369,29.524107
430624,湘阴县,112.889748,28.677498
430626,平江县,113.593751,28.701523
430681,汨罗市,113.079419,28.803149
430682,临湘市,113.450809,29.471594
430700,常德市,111.691347,29.040225
430702,武陵区,111.690718,29.040477
430703,鼎城区,111.685327,29.014426
430721,安乡县,112.172289,29.414483
430722,汉寿县,111.968506,28.907319
430723,澧县,111.761682,29.64264
430724,临澧县,111.645602,29.443217
430725,桃源县,111.484503,28.902734
430726,石门县,111.379087,29.584703
430781,津市市,111.879609,29.630867
430800,张家界市,110.479921,29.127401
430802,永定区,110.484559,29.125961
430811,武陵源区,110.54758,29.347827
430821,慈利县,111.132702,29.423876
430822,桑植县,110.164039,29.399939
430900,益阳市,112.355042,28.570066
430902,资阳区,112.33084,28.592771
430903,赫山区,112.360946,28.568327
430921,南县,112.410399,29.372181
430922,桃江县,112.139732,28.520993
430923,安化县,111.221824,28.377421
430981,沅江市,112.361088,28.839713
431000,郴州市,113.032067,25.793589
431002,北湖区,113.032208,25.792628
431003,苏仙区,113.038698,25.793157
431021,桂阳县,112.734466,25.737447
431022,宜章县,112.947884,25.394345
431023,永兴县,113.114819,26.129392
431024,嘉禾县,112.370618,25.587309
431025,临武县,112.564589,25.279119
431026,汝城县,113.685686,25.553759
431027,桂东县,113.945879,26.073917
431028,安仁县,113.27217,26.708625
431081,资兴市,113.23682,25.974152
431100,永州市,111.608019,26.434516
431102,零陵区,111.626348,26.223347
431103,冷水滩区,111.607156,26.434364
431121,祁阳县,111.85734,26.585929
431122,东安县,111.313035,26.397278
431123,双牌县,111.662146,25.959397
431124,道县,111.591614,25.518444
431125,江永县,111.346803,25.268154
431126,宁远县,111.944529,25.584112
431127,蓝山县,112.194195,25.375255
431128,新田县,112.220341,25.906927
431129,江华瑶族自治县,111.577276,25.182596
431200,怀化市,109.97824,27.550082
431202,鹤城区,109.982242,27.548474
431221,中方县,109.948061,27.43736
431222,沅陵县,110.399161,28.455554
431223,辰溪县,110.196953,28.005474
431224,溆浦县,110.593373,27.903802
431225,会同县,109.720785,26.870789
431226,麻阳苗族自治县,109.802807,27.865991
431227,新晃侗族自治县,109.174443,27.359897
431228,芷江侗族自治县,109.687777,27.437996
431229,靖州苗族侗族自治县,109.691159,26.573511
431230,通道侗族自治县,109.783359,26.158349
431281,洪江市,109.831765,27.201876
431300,娄底市,112.008497,27.728136
431302,娄星区,112.008486,27.726643
431321,双峰县,112.198245,27.459126
431322,新化县,111.306747,27.737456
431381,冷水江市,111.434674,27.685759
431382,涟源市,111.670847,27.692301
433100,湘西土家族苗族自治州,109.739735,28.314296
433101,吉首市,109.738273,28.314827
433122,泸溪县,110.214428,28.214516
433123,凤凰县,109.599191,27.948308
433124,花垣县,109.479063,28.581352
433125,保靖县,109.651445,28.709605
433126,古丈县,109.949592,28.616973
433127,永顺县,109.853292,28.998068
433130,龙山县,109.441189,29.453438
440000,广东省,113.280637,23.125178
440100,广州市,113.280637,23.125178
440200,韶关市,113.591544,24.801322
440300,深圳市,114.085947,22.547
440400,珠海市,113.553986,22.224979
440500,汕头市,116.708463,23.37102
440600,佛山市,113.122717,23.028762
440700,江门市,113.094942,22.590431
440800,湛江市,110.364977,21.274898
440900,茂名市,110.919229,21.659751
441200,肇庆市,112.472529,23.051546
441300,惠州市,114.412599,23.079404
441400,梅州市,116.117582,24.299112
441500,汕尾市,115.364238,22.774485
441600,河源市,114.697802,23.746266
441700,阳江市,111.975107,21.859222
441800,清远市,113.051227,23.685022
441900,东莞市,113.746262,23.046237
442000,中山市,113.382391,22.521113
445100,潮州市,116.632301,23.661701
445200,揭阳市,116.355733,23.543778
445300,云浮市,112.044439,22.929801
440100,广州市,113.280637,23.125178
440103,荔湾区,113.243038,23.124943
440104,越秀区,113.280714,23.125624
440105,海珠区,113.262008,23.103131
440106,天河区,113.335367,23.13559
440111,白云区,113.262831,23.162281
440112,黄埔区,113.450761,23.103239
440113,番禺区,113.364619,22.938582
440114,花都区,113.211184,23.39205
440115,南沙区,113.53738,22.794531
440117,从化区,113.587386,23.545283
440118,增城区,113.829579,23.290497
440200,韶关市,113.591544,24.801322
440203,武江区,113.588289,24.80016
440204,浈江区,113.599224,24.803977
440205,曲江区,113.605582,24.680195
440222,始兴县,114.067205,24.948364
440224,仁化县,113.748627,25.088226
440229,翁源县,114.131289,24.353887
440232,乳源瑶族自治县,113.278417,24.776109
440233,新丰县,114.207034,24.055412
440281,乐昌市,113.352413,25.128445
440282,南雄市,114.311231,25.115328
440300,深圳市,114.085947,22.547
440303,罗湖区,114.123885,22.555341
440304,福田区,114.05096,22.541009
440305,南山区,113.92943,22.531221
440306,宝安区,113.828671,22.754741
440307,龙岗区,114.251372,22.721511
440308,盐田区,114.235366,22.555069
440400,珠海市,113.553986,22.224979
440402,香洲区,113.55027,22.271249
440403,斗门区,113.297739,22.209117
440404,金湾区,113.345071,22.139122
440500,汕头市,116.708463,23.37102
440507,龙湖区,116.732015,23.373754
440511,金平区,116.703583,23.367071
440512,濠江区,116.729528,23.279345
440513,潮阳区,116.602602,23.262336
440514,潮南区,116.423607,23.249798
440515,澄海区,116.76336,23.46844
440523,南澳县,117.027105,23.419562
440600,佛山市,113.122717,23.028762
440604,禅城区,113.112414,23.019643
440605,南海区,113.145577,23.031562
440606,顺德区,113.281826,22.75851
440607,三水区,112.899414,23.16504
440608,高明区,112.882123,22.893855
440700,江门市,113.094942,22.590431
440703,蓬江区,113.07859,22.59677
440704,江海区,113.120601,22.572211
440705,新会区,113.038584,22.520247
440781,台山市,112.793414,22.250713
440783,开平市,112.692262,22.366286
440784,鹤山市,112.961795,22.768104
440785,恩平市,112.314051,22.182956
440800,湛江市,110.364977,21.274898
440802,赤坎区,110.361634,21.273365
440803,霞山区,110.406382,21.194229
440804,坡头区,110.455632,21.24441
440811,麻章区,110.329167,21.265997
440823,遂溪县,110.255321,21.376915
